id,city,temperature,humidity,rainfall,spoilage_risk,recorded_at
8735,Dhenkanal,23.81,2.0,0.0,Low,2026-02-12 12:54:12
8736,Paradip,27.84,40.0,0.0,Low,2026-02-12 12:54:12
8737,Jharsuguda,30.92,56.0,8.31,High,2026-02-12 12:54:12
8738,Rourkela,27.19,28.0,0.0,Low,2026-02-12 12:54:12
8739,Paradip,19.43,52.0,0.0,Medium,2026-02-12 12:54:12
8740,Joda,28.75,28.0,1.11,Medium,2026-02-12 12:54:12
8741,Sambalpur,42.74,41.0,0.0,High,2026-02-12 12:54:12
8742,Bhubaneswar,32.86,40.0,0.0,Medium,2026-02-12 12:54:12
8743,Jharsuguda,23.56,31.0,0.0,Low,2026-02-12 12:54:12
8744,Joda,26.47,65.0,3.12,Medium,2026-02-12 12:54:12
8745,Koraput,27.07,16.0,0.0,Low,2026-02-12 12:54:12
8746,Bhadrak,22.67,26.0,11.26,Medium,2026-02-12 12:54:12
8747,Bhadrak,28.0,47.0,0.0,Medium,2026-02-12 12:54:12
8748,Sundargarh,25.89,31.0,0.0,Low,2026-02-12 12:54:12
8749,Puri,22.92,28.0,0.0,Low,2026-02-12 12:54:12
8750,Cuttack,20.96,37.0,0.0,Low,2026-02-12 12:54:12
8751,Rourkela,25.15,43.0,0.0,Medium,2026-02-12 12:54:12
8752,Nayagarh,27.15,86.0,7.44,High,2026-02-12 12:54:12
8753,Gopalpur,30.98,26.0,0.0,Medium,2026-02-12 12:54:12
8754,Gunupur,29.55,56.0,0.0,Medium,2026-02-12 12:54:12
8755,Joda,20.91,28.0,0.0,Low,2026-02-12 12:54:12
8756,Angul,41.99,8.0,0.0,Medium,2026-02-12 12:54:12
8757,Nayagarh,31.45,14.0,0.0,Medium,2026-02-12 12:54:12
8758,Joda,33.92,36.0,0.0,Medium,2026-02-12 12:54:12
8759,Bhubaneswar,37.68,34.0,0.0,Medium,2026-02-12 12:54:12
8760,Jaleswar,32.62,24.0,0.0,Medium,2026-02-12 12:54:12
8761,Ganjam,28.06,27.0,0.0,Medium,2026-02-12 12:54:12
8762,Khurda,40.23,25.0,0.0,Medium,2026-02-12 12:54:12
8763,Puri,28.45,43.0,0.0,Medium,2026-02-12 12:54:12
8764,Paradip,31.13,31.0,0.0,Medium,2026-02-12 12:54:12
8765,Rourkela,34.0,7.0,0.0,Medium,2026-02-12 12:54:12
8766,Gopalpur,35.53,56.0,15.4,High,2026-02-12 12:54:12
8767,Bisoi,23.73,21.0,0.0,Low,2026-02-12 12:54:12
8768,Soro,24.08,58.0,18.6,Medium,2026-02-12 12:54:12
8769,Banki,34.43,57.0,0.0,Medium,2026-02-12 12:54:12
8770,Angul,25.8,31.0,0.0,Low,2026-02-12 12:54:12
8771,Koraput,27.39,21.0,0.0,Low,2026-02-12 12:54:12
8772,Nuapada,24.68,31.0,0.0,Low,2026-02-12 12:54:12
8773,Bhubaneswar,27.23,9.0,0.0,Low,2026-02-12 12:54:12
8774,Nuapada,24.73,24.0,0.0,Low,2026-02-12 12:54:12
8775,Angul,34.37,75.0,23.01,High,2026-02-12 12:54:12
8776,Banki,35.84,37.0,0.0,Medium,2026-02-12 12:54:12
8777,Jaleswar,32.12,22.0,0.0,Medium,2026-02-12 12:54:12
8778,Talcher,20.55,27.0,0.0,Low,2026-02-12 12:54:12
8779,Jharsuguda,22.54,76.0,0.0,Medium,2026-02-12 12:54:12
8780,Rourkela,22.23,14.0,0.0,Low,2026-02-12 12:54:12
8781,Bhubaneswar,20.24,20.0,0.0,Low,2026-02-12 12:54:12
8782,Angul,19.3,58.0,9.55,Medium,2026-02-12 12:54:12
8783,Bhadrak,32.63,28.0,0.0,Medium,2026-02-12 12:54:12
8784,Soro,33.79,51.0,0.0,Medium,2026-02-12 12:54:12
8785,Bhadrak,22.12,41.0,0.0,Medium,2026-02-12 12:54:12
8786,Khurda,29.81,29.0,0.0,Medium,2026-02-12 12:54:12
8787,Jaleswar,19.67,36.0,0.0,Low,2026-02-12 12:54:12
8788,Angul,36.96,41.0,0.0,High,2026-02-12 12:54:12
8789,Cuttack,24.84,52.0,26.99,Medium,2026-02-12 12:54:12
8790,Sambalpur,27.75,39.0,0.0,Low,2026-02-12 12:54:12
8791,Joda,26.23,23.0,0.0,Low,2026-02-12 12:54:12
8792,Dhenkanal,30.82,43.0,0.79,Medium,2026-02-12 12:54:12
8793,Gopalpur,25.98,59.0,5.65,Medium,2026-02-12 12:54:12
8794,Dhenkanal,19.77,67.0,6.4,Medium,2026-02-12 12:54:12
8795,Paradip,35.84,58.0,0.0,High,2026-02-12 12:54:12
8796,Rourkela,37.57,24.0,0.0,Medium,2026-02-12 12:54:12
8797,Gunupur,27.1,43.0,0.0,Medium,2026-02-12 12:54:12
8798,Cuttack,26.5,25.0,0.0,Low,2026-02-12 12:54:12
8799,Jharsuguda,17.83,41.0,0.0,Medium,2026-02-12 12:54:12
8800,Bisoi,33.44,34.0,1.92,Medium,2026-02-12 12:54:12
8801,Koraput,27.64,39.0,0.0,Low,2026-02-12 12:54:12
8802,Bhubaneswar,29.46,30.0,0.0,Medium,2026-02-12 12:54:12
8803,Koraput,31.74,49.0,0.0,Medium,2026-02-12 12:54:12
8804,Balangir,29.91,28.0,0.0,Medium,2026-02-12 12:54:12
8805,Banki,37.24,33.0,0.0,Medium,2026-02-12 12:54:12
8806,Gunupur,38.04,17.0,0.0,Medium,2026-02-12 12:54:12
8807,Koraput,32.83,58.0,9.22,High,2026-02-12 12:54:12
8808,Soro,33.54,4.0,0.0,Medium,2026-02-12 12:54:12
8809,Jaleswar,30.38,26.0,8.36,Medium,2026-02-12 12:54:12
8810,Nayagarh,30.69,41.0,0.0,Medium,2026-02-12 12:54:12
8811,Banki,25.25,16.0,0.0,Low,2026-02-12 12:54:12
8812,Sambalpur,18.02,66.0,0.0,Medium,2026-02-12 12:54:12
8813,Dhenkanal,35.83,44.0,10.83,High,2026-02-12 12:54:12
8814,Sundargarh,35.02,35.0,0.0,Medium,2026-02-12 12:54:12
8815,Bhubaneswar,32.51,13.0,0.0,Medium,2026-02-12 12:54:12
8816,Cuttack,33.5,35.0,21.36,Medium,2026-02-12 12:54:12
8817,Sambalpur,31.35,29.0,0.0,Medium,2026-02-12 12:54:12
8818,Cuttack,25.96,4.0,0.0,Low,2026-02-12 12:54:12
8819,Bhubaneswar,35.48,21.0,0.0,Medium,2026-02-12 12:54:12
8820,Baripada,31.47,37.0,0.0,Medium,2026-02-12 12:54:12
8821,Rayagada,40.72,35.0,0.0,Medium,2026-02-12 12:54:12
8822,Soro,26.46,12.0,0.0,Low,2026-02-12 12:54:12
8823,Nayagarh,23.36,32.0,0.0,Low,2026-02-12 12:54:12
8824,Talcher,31.87,35.0,0.0,Medium,2026-02-12 12:54:12
8825,Jharsuguda,26.87,74.0,25.07,High,2026-02-12 12:54:12
8826,Joda,25.83,50.0,8.18,Medium,2026-02-12 12:54:12
8827,Banki,28.7,36.0,0.0,Medium,2026-02-12 12:54:12
8828,Puri,29.96,8.0,0.0,Medium,2026-02-12 12:54:12
8829,Balasore,35.36,59.0,0.0,High,2026-02-12 12:54:12
8830,Jaleswar,31.39,5.0,0.0,Medium,2026-02-12 12:54:12
8831,Titlagarh,35.28,7.0,2.01,Medium,2026-02-12 12:54:12
8832,Jaleswar,38.85,11.0,0.0,Medium,2026-02-12 12:54:12
8833,Gunupur,32.02,-14.0,0.0,Medium,2026-02-12 12:54:12
8834,Balangir,32.95,51.0,27.35,High,2026-02-12 12:54:12
8835,Nuapada,25.49,73.0,12.93,High,2026-02-12 12:54:12
8836,Nayagarh,33.69,39.0,0.0,Medium,2026-02-12 12:54:12
8837,Bisoi,30.56,3.0,0.0,Medium,2026-02-12 12:54:12
8838,Khurda,32.31,37.0,0.0,Medium,2026-02-12 12:54:12
8839,Bhadrak,27.04,27.0,0.0,Low,2026-02-12 12:54:12
8840,Ganjam,27.76,4.0,0.0,Low,2026-02-12 12:54:12
8841,Angul,33.62,23.0,0.0,Medium,2026-02-12 12:54:12
8842,Jaleswar,24.42,30.0,0.0,Low,2026-02-12 12:54:12
8843,Sambalpur,25.74,74.0,25.48,High,2026-02-12 12:54:12
8844,Baripada,27.9,51.0,0.0,Medium,2026-02-12 12:54:12
8845,Rourkela,29.19,38.0,0.0,Medium,2026-02-12 12:54:12
8846,Rayagada,38.13,3.0,0.0,Medium,2026-02-12 12:54:12
8847,Joda,24.32,38.0,0.0,Low,2026-02-12 12:54:12
8848,Balangir,36.19,45.0,0.83,High,2026-02-12 12:54:12
8849,Deoghar,29.01,30.0,0.0,Medium,2026-02-12 12:54:12
8850,Sambalpur,35.84,7.0,0.0,Medium,2026-02-12 12:54:12
8851,Balangir,39.0,37.0,0.0,Medium,2026-02-12 12:54:12
8852,Bhubaneswar,24.2,35.0,0.0,Low,2026-02-12 12:54:12
8853,Balangir,37.17,27.0,0.0,Medium,2026-02-12 12:54:12
8854,Balangir,33.9,21.0,0.0,Medium,2026-02-12 12:54:12
8855,Gunupur,35.27,25.0,0.0,Medium,2026-02-12 12:54:12
8856,Nayagarh,31.28,37.0,0.0,Medium,2026-02-12 12:54:12
8857,Puri,23.52,43.0,0.0,Medium,2026-02-12 12:54:12
8858,Dhenkanal,38.13,19.0,19.44,High,2026-02-12 12:54:12
8859,Bisoi,34.28,36.0,0.0,Medium,2026-02-12 12:54:12
8860,Jaleswar,31.44,18.0,0.0,Medium,2026-02-12 12:54:12
8861,Dhenkanal,37.76,11.0,0.0,Medium,2026-02-12 12:54:12
8862,Nuapada,33.3,44.0,0.0,Medium,2026-02-12 12:54:12
8863,Rayagada,26.25,41.0,18.56,Medium,2026-02-12 12:54:12
8864,Rourkela,28.19,7.0,0.0,Medium,2026-02-12 12:54:12
8865,Titlagarh,25.96,18.0,0.0,Low,2026-02-12 12:54:12
8866,Bhubaneswar,32.31,35.0,0.0,Medium,2026-02-12 12:54:12
8867,Banki,30.45,38.0,0.0,Medium,2026-02-12 12:54:12
8868,Angul,25.77,7.0,0.0,Low,2026-02-12 12:54:12
8869,Khurda,36.7,15.0,0.0,Medium,2026-02-12 12:54:12
8870,Balangir,30.36,23.0,0.0,Medium,2026-02-12 12:54:12
8871,Balasore,18.11,1.0,0.0,Low,2026-02-12 12:54:12
8872,Jaleswar,32.52,63.0,0.0,Medium,2026-02-12 12:54:12
8873,Bisoi,29.74,46.0,0.0,Medium,2026-02-12 12:54:12
8874,Puri,30.01,34.0,0.0,Medium,2026-02-12 12:54:12
8875,Ganjam,30.08,59.0,1.1,Medium,2026-02-12 12:54:12
8876,Puri,30.25,34.0,0.0,Medium,2026-02-12 12:54:12
8877,Koraput,31.3,37.0,0.0,Medium,2026-02-12 12:54:12
8878,Angul,35.27,34.0,0.0,Medium,2026-02-12 12:54:12
8879,Gopalpur,34.94,29.0,0.0,Medium,2026-02-12 12:54:12
8880,Banki,27.43,20.0,0.0,Low,2026-02-12 12:54:12
8881,Paradip,26.6,58.0,2.44,Medium,2026-02-12 12:54:12
8882,Joda,22.16,35.0,5.12,Medium,2026-02-12 12:54:12
8883,Cuttack,26.73,10.0,0.0,Low,2026-02-12 12:54:12
8884,Bhadrak,26.78,30.0,0.0,Low,2026-02-12 12:54:12
8885,Koraput,34.27,39.0,0.0,Medium,2026-02-12 12:54:12
8886,Paradip,29.03,25.0,0.0,Medium,2026-02-12 12:54:12
8887,Bhadrak,24.73,47.0,0.0,Medium,2026-02-12 12:54:12
8888,Jaleswar,34.69,25.0,0.0,Medium,2026-02-12 12:54:12
8889,Talcher,29.43,50.0,0.0,Medium,2026-02-12 12:54:12
8890,Deoghar,28.85,22.0,0.0,Medium,2026-02-12 12:54:12
8891,Ganjam,30.36,22.0,0.0,Medium,2026-02-12 12:54:12
8892,Paradip,41.4,24.0,0.0,Medium,2026-02-12 12:54:12
8893,Bisoi,34.2,29.0,0.0,Medium,2026-02-12 12:54:12
8894,Balasore,31.95,47.0,0.0,Medium,2026-02-12 12:54:12
8895,Balangir,20.44,42.0,0.0,Medium,2026-02-12 12:54:12
8896,Baripada,38.73,32.0,0.0,Medium,2026-02-12 12:54:12
8897,Koraput,23.82,18.0,0.0,Low,2026-02-12 12:54:12
8898,Balasore,25.53,78.0,7.16,High,2026-02-12 12:54:12
8899,Deoghar,24.39,28.0,0.0,Low,2026-02-12 12:54:12
8900,Angul,24.39,36.0,0.0,Low,2026-02-12 12:54:12
8901,Sambalpur,34.32,39.0,2.46,Medium,2026-02-12 12:54:12
8902,Bhubaneswar,27.5,27.0,0.0,Low,2026-02-12 12:54:12
8903,Ganjam,33.96,22.0,0.0,Medium,2026-02-12 12:54:12
8904,Deoghar,31.1,65.0,0.49,Medium,2026-02-12 12:54:12
8905,Titlagarh,26.77,63.0,2.47,Medium,2026-02-12 12:54:12
8906,Gunupur,35.99,27.0,0.0,Medium,2026-02-12 12:54:12
8907,Titlagarh,24.19,29.0,0.0,Low,2026-02-12 12:54:12
8908,Cuttack,24.44,29.0,0.52,Low,2026-02-12 12:54:12
8909,Banki,36.55,-9.0,0.0,Medium,2026-02-12 12:54:12
8910,Joda,29.39,73.0,13.25,High,2026-02-12 12:54:12
8911,Bisoi,24.8,18.0,0.0,Low,2026-02-12 12:54:12
8912,Bhadrak,23.8,24.0,0.0,Low,2026-02-12 12:54:12
8913,Jharsuguda,20.45,33.0,0.0,Low,2026-02-12 12:54:12
8914,Bisoi,24.68,28.0,0.0,Low,2026-02-12 12:54:12
8915,Balangir,29.5,63.0,0.0,Medium,2026-02-12 12:54:12
8916,Gunupur,28.5,28.0,0.0,Medium,2026-02-12 12:54:12
8917,Bisoi,32.67,28.0,0.0,Medium,2026-02-12 12:54:12
8918,Rayagada,37.15,22.0,0.0,Medium,2026-02-12 12:54:12
8919,Bhubaneswar,28.55,40.0,0.0,Medium,2026-02-12 12:54:12
8920,Balasore,25.78,17.0,0.0,Low,2026-02-12 12:54:12
8921,Ganjam,29.45,19.0,0.0,Medium,2026-02-12 12:54:12
8922,Cuttack,29.9,45.0,0.0,Medium,2026-02-12 12:54:12
8923,Rayagada,23.06,49.0,8.52,Medium,2026-02-12 12:54:12
8924,Balasore,25.83,53.0,0.0,Medium,2026-02-12 12:54:12
8925,Paradip,20.66,26.0,0.0,Low,2026-02-12 12:54:12
8926,Nuapada,26.8,50.0,0.0,Medium,2026-02-12 12:54:12
8927,Bisoi,32.66,46.0,0.0,Medium,2026-02-12 12:54:12
8928,Balasore,25.25,31.0,16.9,Medium,2026-02-12 12:54:12
8929,Sambalpur,38.06,33.0,0.0,Medium,2026-02-12 12:54:12
8930,Rourkela,23.92,9.0,0.0,Low,2026-02-12 12:54:12
8931,Jharsuguda,33.6,0.0,0.0,Medium,2026-02-12 12:54:12
8932,Nayagarh,30.55,43.0,0.0,Medium,2026-02-12 12:54:12
8933,Banki,38.76,63.0,2.9,High,2026-02-12 12:54:12
8934,Jharsuguda,26.28,19.0,0.0,Low,2026-02-12 12:54:12
8935,Sambalpur,25.78,26.0,0.0,Low,2026-02-12 12:54:12
8936,Ganjam,30.01,31.0,0.0,Medium,2026-02-12 12:54:12
8937,Sambalpur,31.33,39.0,0.0,Medium,2026-02-12 12:54:12
8938,Deoghar,29.35,36.0,1.35,Medium,2026-02-12 12:54:12
8939,Khurda,36.97,44.0,0.0,High,2026-02-12 12:54:12
8940,Rayagada,35.0,40.0,0.0,Medium,2026-02-12 12:54:12
8941,Angul,28.49,40.0,0.0,Medium,2026-02-12 12:54:12
8942,Sundargarh,30.38,49.0,0.0,Medium,2026-02-12 12:54:12
8943,Paradip,32.05,45.0,0.0,Medium,2026-02-12 12:54:12
8944,Cuttack,29.34,67.0,0.0,Medium,2026-02-12 12:54:12
8945,Nayagarh,27.26,37.0,0.0,Low,2026-02-12 12:54:12
8946,Paradip,24.77,52.0,0.0,Medium,2026-02-12 12:54:12
8947,Talcher,24.94,35.0,2.93,Low,2026-02-12 12:54:12
8948,Rourkela,27.28,13.0,0.0,Low,2026-02-12 12:54:12
8949,Gunupur,29.43,58.0,42.76,High,2026-02-12 12:54:12
8950,Banki,39.16,14.0,17.2,High,2026-02-12 12:54:12
8951,Bisoi,31.07,67.0,0.0,Medium,2026-02-12 12:54:12
8952,Rayagada,32.04,26.0,0.0,Medium,2026-02-12 12:54:12
8953,Jharsuguda,29.21,57.0,10.09,High,2026-02-12 12:54:12
8954,Soro,26.1,30.0,0.0,Low,2026-02-12 12:54:12
8955,Ganjam,27.8,26.0,0.0,Low,2026-02-12 12:54:12
8956,Gunupur,31.61,41.0,3.12,Medium,2026-02-12 12:54:12
8957,Deoghar,33.74,36.0,0.0,Medium,2026-02-12 12:54:12
8958,Dhenkanal,21.74,37.0,0.0,Low,2026-02-12 12:54:12
8959,Baripada,30.42,54.0,24.83,High,2026-02-12 12:54:12
8960,Khurda,30.79,28.0,0.0,Medium,2026-02-12 12:54:12
8961,Gopalpur,33.66,19.0,0.0,Medium,2026-02-12 12:54:12
8962,Titlagarh,20.59,56.0,7.84,Medium,2026-02-12 12:54:12
8963,Sambalpur,34.13,31.0,0.0,Medium,2026-02-12 12:54:12
8964,Rourkela,28.16,72.0,18.73,High,2026-02-12 12:54:12
8965,Joda,28.37,27.0,0.0,Medium,2026-02-12 12:54:12
8966,Nayagarh,32.44,35.0,0.0,Medium,2026-02-12 12:54:12
8967,Jharsuguda,22.21,23.0,0.0,Low,2026-02-12 12:54:12
8968,Paradip,30.9,19.0,0.0,Medium,2026-02-12 12:54:12
8969,Jaleswar,22.42,32.0,0.0,Low,2026-02-12 12:54:12
8970,Dhenkanal,34.7,39.0,3.28,Medium,2026-02-12 12:54:12
8971,Soro,33.1,44.0,0.0,Medium,2026-02-12 12:54:12
8972,Sambalpur,21.32,20.0,0.0,Low,2026-02-12 12:54:12
8973,Gopalpur,35.32,26.0,0.0,Medium,2026-02-12 12:54:12
8974,Nuapada,32.1,53.0,41.15,High,2026-02-12 12:54:12
8975,Rourkela,22.5,42.0,0.0,Medium,2026-02-12 12:54:12
8976,Baripada,27.81,20.0,0.0,Low,2026-02-12 12:54:12
8977,Khurda,33.89,47.0,0.0,Medium,2026-02-12 12:54:12
8978,Talcher,32.58,17.0,0.0,Medium,2026-02-12 12:54:12
8979,Bisoi,23.89,8.0,0.0,Low,2026-02-12 12:54:12
8980,Paradip,29.42,48.0,0.0,Medium,2026-02-12 12:54:12
8981,Talcher,29.38,26.0,5.97,Medium,2026-02-12 12:54:12
8982,Balasore,34.49,24.0,0.0,Medium,2026-02-12 12:54:12
8983,Talcher,31.65,24.0,0.0,Medium,2026-02-12 12:54:12
8984,Joda,34.54,27.0,0.0,Medium,2026-02-12 12:54:12
8985,Khurda,29.54,10.0,0.0,Medium,2026-02-12 12:54:12
8986,Joda,24.15,46.0,10.82,Medium,2026-02-12 12:54:12
8987,Angul,35.13,3.0,0.0,Medium,2026-02-12 12:54:12
8988,Joda,30.48,40.0,0.0,Medium,2026-02-12 12:54:12
8989,Rourkela,28.92,35.0,0.0,Medium,2026-02-12 12:54:12
8990,Nayagarh,20.46,52.0,12.65,Medium,2026-02-12 12:54:12
8991,Talcher,31.0,39.0,50.97,Medium,2026-02-12 12:54:12
8992,Banki,26.56,36.0,0.0,Low,2026-02-12 12:54:12
8993,Dhenkanal,42.6,-6.0,0.0,Medium,2026-02-12 12:54:12
8994,Balasore,31.61,22.0,0.0,Medium,2026-02-12 12:54:12
8995,Dhenkanal,33.65,24.0,0.0,Medium,2026-02-12 12:54:12
8996,Balangir,40.83,57.0,0.0,High,2026-02-12 12:54:12
8997,Joda,39.88,32.0,0.0,Medium,2026-02-12 12:54:12
8998,Sambalpur,32.46,27.0,6.86,Medium,2026-02-12 12:54:12
8999,Bhadrak,31.61,37.0,0.0,Medium,2026-02-12 12:54:12
9000,Bhubaneswar,21.56,23.0,0.0,Low,2026-02-12 12:54:12
9001,Sambalpur,30.05,34.0,0.0,Medium,2026-02-12 12:54:12
9002,Sambalpur,35.95,40.0,0.0,Medium,2026-02-12 12:54:12
9003,Titlagarh,39.24,29.0,0.0,Medium,2026-02-12 12:54:12
9004,Rayagada,29.87,17.0,0.0,Medium,2026-02-12 12:54:12
9005,Rayagada,27.29,25.0,0.0,Low,2026-02-12 12:54:12
9006,Talcher,28.53,27.0,17.15,Medium,2026-02-12 12:54:12
9007,Rourkela,32.7,55.0,0.0,Medium,2026-02-12 12:54:12
9008,Rourkela,30.99,25.0,0.0,Medium,2026-02-12 12:54:12
9009,Paradip,25.54,-0.0,0.0,Low,2026-02-12 12:54:12
9010,Jaleswar,39.28,28.0,0.0,Medium,2026-02-12 12:54:12
9011,Balasore,28.54,32.0,0.0,Medium,2026-02-12 12:54:12
9012,Jharsuguda,28.85,13.0,0.0,Medium,2026-02-12 12:54:12
9013,Ganjam,23.47,40.0,0.0,Low,2026-02-12 12:54:12
9014,Soro,28.22,44.0,0.0,Medium,2026-02-12 12:54:12
9015,Balasore,25.7,16.0,0.0,Low,2026-02-12 12:54:12
9016,Gopalpur,31.77,32.0,0.0,Medium,2026-02-12 12:54:12
9017,Joda,29.43,40.0,4.03,Medium,2026-02-12 12:54:12
9018,Nayagarh,16.5,62.0,0.0,Medium,2026-02-12 12:54:12
9019,Dhenkanal,26.68,34.0,0.0,Low,2026-02-12 12:54:12
9020,Sundargarh,29.96,41.0,0.0,Medium,2026-02-12 12:54:12
9021,Jaleswar,31.83,20.0,0.0,Medium,2026-02-12 12:54:12
9022,Khurda,33.2,20.0,0.0,Medium,2026-02-12 12:54:12
9023,Paradip,36.43,35.0,0.0,Medium,2026-02-12 12:54:12
9024,Sambalpur,28.18,22.0,0.0,Medium,2026-02-12 12:54:12
9025,Paradip,39.25,46.0,0.0,High,2026-02-12 12:54:12
9026,Balangir,23.68,28.0,0.0,Low,2026-02-12 12:54:12
9027,Balasore,21.58,33.0,0.0,Low,2026-02-12 12:54:12
9028,Khurda,32.08,-1.0,0.0,Medium,2026-02-12 12:54:12
9029,Sundargarh,23.78,26.0,16.02,Medium,2026-02-12 12:54:12
9030,Cuttack,28.9,27.0,0.0,Medium,2026-02-12 12:54:12
9031,Soro,23.57,33.0,0.0,Low,2026-02-12 12:54:12
9032,Banki,39.14,26.0,0.0,Medium,2026-02-12 12:54:12
9033,Banki,24.21,24.0,0.0,Low,2026-02-12 12:54:12
9034,Sundargarh,40.47,12.0,0.0,Medium,2026-02-12 12:54:12
9035,Titlagarh,29.9,9.0,0.0,Medium,2026-02-12 12:54:12
9036,Balangir,21.22,38.0,0.0,Low,2026-02-12 12:54:12
9037,Jaleswar,32.86,15.0,0.0,Medium,2026-02-12 12:54:12
9038,Gunupur,24.74,-3.0,0.0,Low,2026-02-12 12:54:12
9039,Puri,28.98,30.0,0.0,Medium,2026-02-12 12:54:12
9040,Angul,28.31,48.0,0.0,Medium,2026-02-12 12:54:12
9041,Titlagarh,35.63,24.0,0.0,Medium,2026-02-12 12:54:12
9042,Rourkela,32.33,39.0,0.0,Medium,2026-02-12 12:54:12
9043,Rourkela,34.41,27.0,0.0,Medium,2026-02-12 12:54:12
9044,Puri,36.53,45.0,29.07,High,2026-02-12 12:54:12
9045,Nayagarh,24.05,56.0,0.0,Medium,2026-02-12 12:54:12
9046,Soro,28.35,28.0,7.62,Medium,2026-02-12 12:54:12
9047,Gunupur,34.92,18.0,0.0,Medium,2026-02-12 12:54:12
9048,Joda,31.94,24.0,0.0,Medium,2026-02-12 12:54:12
9049,Jharsuguda,25.28,53.0,26.39,Medium,2026-02-12 12:54:12
9050,Sambalpur,45.19,3.0,0.0,Medium,2026-02-12 12:54:12
9051,Joda,29.41,56.0,0.0,Medium,2026-02-12 12:54:12
9052,Balasore,24.35,32.0,0.0,Low,2026-02-12 12:54:12
9053,Nayagarh,20.02,27.0,0.0,Low,2026-02-12 12:54:12
9054,Deoghar,15.66,37.0,6.08,Medium,2026-02-12 12:54:12
9055,Joda,41.39,25.0,0.0,Medium,2026-02-12 12:54:12
9056,Rayagada,32.0,39.0,0.0,Medium,2026-02-12 12:54:12
9057,Koraput,30.42,33.0,0.0,Medium,2026-02-12 12:54:12
9058,Banki,16.52,14.0,0.0,Low,2026-02-12 12:54:12
9059,Jharsuguda,24.99,34.0,0.0,Low,2026-02-12 12:54:12
9060,Rayagada,35.9,36.0,0.0,Medium,2026-02-12 12:54:12
9061,Nayagarh,30.22,38.0,36.42,Medium,2026-02-12 12:54:12
9062,Rayagada,36.47,5.0,0.0,Medium,2026-02-12 12:54:12
9063,Deoghar,30.31,26.0,0.0,Medium,2026-02-12 12:54:12
9064,Angul,31.29,29.0,0.0,Medium,2026-02-12 12:54:12
9065,Paradip,27.33,34.0,0.0,Low,2026-02-12 12:54:12
9066,Paradip,34.92,5.0,0.0,Medium,2026-02-12 12:54:12
9067,Puri,27.3,51.0,0.0,Medium,2026-02-12 12:54:12
9068,Ganjam,25.18,5.0,0.0,Low,2026-02-12 12:54:12
9069,Balasore,20.39,52.0,6.8,Medium,2026-02-12 12:54:12
9070,Angul,23.76,35.0,0.0,Low,2026-02-12 12:54:12
9071,Nuapada,28.35,55.0,4.25,Medium,2026-02-12 12:54:12
9072,Jharsuguda,38.06,51.0,0.0,High,2026-02-12 12:54:12
9073,Baripada,41.41,65.0,9.53,High,2026-02-12 12:54:12
9074,Sundargarh,28.39,21.0,0.0,Medium,2026-02-12 12:54:12
9075,Soro,28.83,62.0,3.81,Medium,2026-02-12 12:54:12
9076,Joda,34.92,33.0,0.0,Medium,2026-02-12 12:54:12
9077,Paradip,23.88,45.0,0.0,Medium,2026-02-12 12:54:12
9078,Baripada,30.37,56.0,12.95,High,2026-02-12 12:54:12
9079,Koraput,35.19,45.0,7.99,High,2026-02-12 12:54:12
9080,Jharsuguda,24.81,26.0,0.0,Low,2026-02-12 12:54:12
9081,Soro,35.13,38.0,0.0,Medium,2026-02-12 12:54:12
9082,Banki,19.17,36.0,0.0,Low,2026-02-12 12:54:12
9083,Bhadrak,22.87,22.0,0.0,Low,2026-02-12 12:54:12
9084,Angul,28.63,32.0,0.0,Medium,2026-02-12 12:54:12
9085,Paradip,20.54,37.0,3.7,Low,2026-02-12 12:54:12
9086,Koraput,31.83,15.0,0.0,Medium,2026-02-12 12:54:12
9087,Koraput,28.48,21.0,0.0,Medium,2026-02-12 12:54:12
9088,Rayagada,29.04,27.0,0.0,Medium,2026-02-12 12:54:12
9089,Deoghar,32.67,54.0,2.52,Medium,2026-02-12 12:54:12
9090,Jharsuguda,37.76,37.0,0.0,Medium,2026-02-12 12:54:12
9091,Koraput,23.32,27.0,0.0,Low,2026-02-12 12:54:12
9092,Rayagada,29.52,22.0,0.0,Medium,2026-02-12 12:54:12
9093,Angul,34.15,77.0,0.0,High,2026-02-12 12:54:12
9094,Balangir,42.88,54.0,30.14,High,2026-02-12 12:54:12
9095,Angul,23.21,24.0,0.0,Low,2026-02-12 12:54:12
9096,Banki,33.51,24.0,0.0,Medium,2026-02-12 12:54:12
9097,Soro,22.79,33.0,0.0,Low,2026-02-12 12:54:12
9098,Baripada,26.53,19.0,0.0,Low,2026-02-12 12:54:12
9099,Angul,25.74,34.0,0.0,Low,2026-02-12 12:54:12
9100,Bisoi,28.47,31.0,0.0,Medium,2026-02-12 12:54:12
9101,Nayagarh,29.54,63.0,0.0,Medium,2026-02-12 12:54:12
9102,Titlagarh,37.2,50.0,0.0,High,2026-02-12 12:54:12
9103,Gopalpur,27.63,74.0,4.25,Medium,2026-02-12 12:54:12
9104,Cuttack,21.74,49.0,0.0,Medium,2026-02-12 12:54:12
9105,Soro,30.19,67.0,1.66,Medium,2026-02-12 12:54:12
9106,Gopalpur,23.44,21.0,0.0,Low,2026-02-12 12:54:12
9107,Paradip,25.43,20.0,0.0,Low,2026-02-12 12:54:12
